ISIN,Name,Type,Region,Country,Country_Code,ETF_Provider,ETF_Subtype,Distribution,Currency_Name,Is_ADR,Page,Search_Key
LU0411078552,S&P 500 2X Leveraged Daily Swap USD (Acc),ETF,,Luxembourg,LU,Other/Unknown,Equity USA,Accumulating,USD,False,330,s&p 500 2x leveraged daily swap usd (acc)
LU0411078636,S&P 500 2X Inverse Swap USD (Acc),ETF,,Luxembourg,LU,Other/Unknown,Equity USA,Accumulating,USD,False,330,s&p 500 2x inverse swap usd (acc)
LU0429458895,US Treasuries 1-3 USD (Dist),ETF,,Luxembourg,LU,Other/Unknown,Equity USA,Distributing,USD,False,331,us treasuries 1-3 usd (dist)
LU0429459356,US Treasuries USD (Dist),ETF,,Luxembourg,LU,Other/Unknown,Equity USA,Distributing,USD,False,331,us treasuries usd (dist)
LU0429790743,Bloomberg Commodity Swap EUR Hedged (Acc),ETF,,Luxembourg,LU,Other/Unknown,Commodities,Accumulating,EUR,False,331,bloomberg commodity swap eur hedged (acc)
LU0446734104,MSCI Europe (Dist),ETF,,Luxembourg,LU,Other/Unknown,Equity Europe,Distributing,EUR,False,331,msci europe (dist)
LU0446734369,MSCI EMU Value (Dist),ETF,,Luxembourg,LU,Other/Unknown,Other/Unclassified,Distributing,EUR,False,331,msci emu value (dist)
LU0446734526,MSCI Pacific Ex Japan (Dist),ETF,,Luxembourg,LU,Other/Unknown,Equity Japan,Distributing,EUR,False,331,msci pacific ex japan (dist)
LU0446734872,MSCI Canada (Dist),ETF,,Luxembourg,LU,Other/Unknown,Other/Unclassified,Distributing,EUR,False,331,msci canada (dist)
LU0460391732,Bloomberg Commodity ex-Agriculture & Livestock Swap USD,ETF,,Luxembourg,LU,Other/Unknown,Commodities,Unknown,USD,False,331,bloomberg commodity ex-agriculture & livestock swap usd
LU0460391906,Commodity Optim. Yield Swap GBP Hedged (Acc),ETF,,Luxembourg,LU,Other/Unknown,Commodities,Accumulating,GBP,False,331,commodity optim. yield swap gbp hedged (acc)
LU0468896575,Germany Gov Bond EUR (Dist),ETF,,Luxembourg,LU,Other/Unknown,Bond,Distributing,EUR,False,331,germany gov bond eur (dist)
LU0468897110,Germany Gov Bond 1-3 EUR (Dist),ETF,,Luxembourg,LU,Other/Unknown,Bond,Distributing,EUR,False,331,germany gov bond 1-3 eur (dist)
LU0476289466,MSCI Mexico USD (Acc),ETF,,Luxembourg,LU,Other/Unknown,Other/Unclassified,Accumulating,USD,False,331,msci mexico usd (acc)
LU0476289540,MSCI Canada ESG Screened USD (Acc),ETF,,Luxembourg,LU,Other/Unknown,Other/Unclassified,Accumulating,USD,False,331,msci canada esg screened usd (acc)
LU0476289623,MSCI Indonesia Swap USD (Acc),ETF,,Luxembourg,LU,Other/Unknown,Other/Unclassified,Accumulating,USD,False,331,msci indonesia swap usd (acc)
LU0478205379,Euro Corp Bond EUR (Acc),ETF,,Luxembourg,LU,Other/Unknown,Bond,Accumulating,EUR,False,331,euro corp bond eur (acc)
LU0478205965,EUR Corporate Bond (Dist),ETF,,Luxembourg,LU,Other/Unknown,Bond,Distributing,EUR,False,331,eur corporate bond (dist)
LU0480132876,MSCI EM USD (Dist),ETF,,Luxembourg,LU,Other/Unknown,Other/Unclassified,Distributing,USD,False,331,msci em usd (dist)
LU0484968812,ESG Euro Corp Bonds EUR (Dist),ETF,,Luxembourg,LU,Other/Unknown,Bond,Distributing,EUR,False,331,esg euro corp bonds eur (dist)
LU0484968903,ESG Corporate Bond EUR (Acc),ETF,,Luxembourg,LU,Other/Unknown,Bond,Accumulating,EUR,False,331,esg corporate bond eur (acc)
LU0484969463,Eurozone AAA Gov Bond EUR (Acc),ETF,,Luxembourg,LU,Other/Unknown,Bond,Accumulating,EUR,False,331,eurozone aaa gov bond eur (acc)
LU0486851024,MSCI Europe Value EUR (Acc),ETF,,Luxembourg,LU,Other/Unknown,Equity Europe,Accumulating,EUR,False,331,msci europe value eur (acc)
LU0489337690,FTSE Developed Europe Real Estate EUR (Acc),ETF,,Luxembourg,LU,Other/Unknown,Equity Europe,Accumulating,EUR,False,331,ftse developed europe real estate eur (acc)
LU0490618542,S&P 500 Swap USD (Acc),ETF,,Luxembourg,LU,Other/Unknown,Equity USA,Accumulating,USD,False,331,s&p 500 swap usd (acc)
LU0494592974,Australia Government Bond AUD (Acc),ETF,,Luxembourg,LU,Other/Unknown,Bond,Accumulating,AUD,False,331,australia government bond aud (acc)
LU0496786574,S&P 500 EUR (Dist),ETF,,Luxembourg,LU,Other/Unknown,Equity USA,Distributing,EUR,False,331,s&p 500 eur (dist)
LU0496786657,Core S&P 500 Swap USD (Dist),ETF,,Luxembourg,LU,Other/Unknown,Equity USA,Distributing,USD,False,331,core s&p 500 swap usd (dist)
LU0496786905,Australia S&P ASX 200 EUR (Dist),ETF,,Luxembourg,LU,Other/Unknown,Other/Unclassified,Distributing,EUR,False,331,australia s&p asx 200 eur (dist)
LU0514694370,MSCI Malaysia USD (Acc),ETF,,Luxembourg,LU,Other/Unknown,Other/Unclassified,Accumulating,USD,False,331,msci malaysia usd (acc)
LU0514694701,MSCI Thailand USD (Acc),ETF,,Luxembourg,LU,Other/Unknown,Other/Unclassified,Accumulating,USD,False,331,msci thailand usd (acc)
LU0514695187,MSCI India Swap USD (Acc),ETF,,Luxembourg,LU,Other/Unknown,Other/Unclassified,Accumulating,USD,False,331,msci india swap usd (acc)
LU0514695690,MSCI China USD (Acc),ETF,,Luxembourg,LU,Other/Unknown,Other/Unclassified,Accumulating,USD,False,331,msci china usd (acc)
LU0524480265,iBoxx Eurozone Government Bond Yield Plus EUR (Acc),ETF,,Luxembourg,LU,Other/Unknown,Bond,Accumulating,EUR,False,331,iboxx eurozone government bond yield plus eur (acc)
LU0533032859,MSCI World Financials EUR (Acc),ETF,,Luxembourg,LU,Other/Unknown,Equity Global,Accumulating,EUR,False,331,msci world financials eur (acc)
LU0533033071,MSCI World Financials USD (Acc),ETF,,Luxembourg,LU,Other/Unknown,Equity Global,Accumulating,USD,False,331,msci world financials usd (acc)
LU0533033238,MSCI World Health Care EUR (Acc),ETF,,Luxembourg,LU,Other/Unknown,Equity Global,Accumulating,EUR,False,331,msci world health care eur (acc)
LU0533033311,MSCI World Health Care USD (Acc),ETF,,Luxembourg,LU,Other/Unknown,Equity Global,Accumulating,USD,False,331,msci world health care usd (acc)
LU0533033667,MSCI World Information Tech EUR (Acc),ETF,,Luxembourg,LU,Other/Unknown,Equity Global,Accumulating,EUR,False,331,msci world information tech eur (acc)
LU0533033741,MSCI World Information Tech USD (Acc),ETF,,Luxembourg,LU,Other/Unknown,Equity Global,Accumulating,USD,False,331,msci world information tech usd (acc)
LU0592215403,MSCI Philippines USD (Acc),ETF,,Luxembourg,LU,Other/Unknown,Other/Unclassified,Accumulating,USD,False,332,msci philippines usd (acc)
LU0592216393,Spain EUR (Acc),ETF,,Luxembourg,LU,Other/Unknown,Other/Unclassified,Accumulating,EUR,False,332,spain eur (acc)
LU0592217524,MSCI Africa Top 50 Swap USD (Acc),ETF,,Luxembourg,LU,Other/Unknown,Other/Unclassified,Accumulating,USD,False,332,msci africa top 50 swap usd (acc)
LU0599612842,Ossiam Europe ESG Machine Learning EUR (Acc),ETF,,Luxembourg,LU,Ossiam,Equity Europe,Accumulating,EUR,False,332,ossiam europe esg machine learning eur (acc)
LU0599613147,Ossiam Stoxx® Europe 600 ESG Equal Weight NR EUR (Acc),ETF,,Luxembourg,LU,Ossiam,Equity Europe,Accumulating,EUR,False,332,ossiam stoxx® europe 600 esg equal weight nr eur (acc)
LU0613540268,Italy Gov Bond 0-1 Swap EUR (Acc),ETF,,Luxembourg,LU,Other/Unknown,Bond,Accumulating,EUR,False,332,italy gov bond 0-1 swap eur (acc)
LU0614173549,Eurozone Gov Bond 1-3 EUR (Dist),ETF,,Luxembourg,LU,Other/Unknown,Bond,Distributing,EUR,False,332,eurozone gov bond 1-3 eur (dist)
LU0614173895,Eurozone Gov Bond 3-5 EUR (Dist),ETF,,Luxembourg,LU,Other/Unknown,Bond,Distributing,EUR,False,332,eurozone gov bond 3-5 eur (dist)
LU0629459743,MSCI World Socially Responsible (Dist),ETF,,Luxembourg,LU,Other/Unknown,Equity Global,Distributing,EUR,False,332,msci world socially responsible (dist)
LU0629460089,MSCI USA Socially Responsible (Dist),ETF,,Luxembourg,LU,Other/Unknown,Equity USA,Distributing,EUR,False,332,msci usa socially responsible (dist)
LU0629460675,MSCI EMU Socially Responsible (Dist),ETF,,Luxembourg,LU,Other/Unknown,Other/Unclassified,Distributing,EUR,False,332,msci emu socially responsible (dist)
